t_sec;x_true;y_true;theta_true;x_pred;y_pred;theta_pred;x_est;y_est;theta_est;v_cmd;w_cmd;v_meas;w_meas;pos_err_m;heading_err_deg
14.31240;4.959390;-0.918766;1.530433;4.962261;-0.913866;1.582092;4.958940;-0.914424;1.564464;0.249979;-0.015466;0.260078;0.095106;0.004365;1.949856
14.32782;4.959894;-0.906276;1.530396;4.959023;-0.903891;1.561411;4.951830;-0.907433;1.559909;0.250000;-0.000732;0.210652;-0.061059;0.008147;1.690982
14.34532;4.960399;-0.893786;1.530560;4.951949;-0.893791;1.564140;4.948312;-0.892661;1.574128;0.249999;0.003280;0.272863;0.084624;0.012139;2.496240
14.36158;4.960902;-0.881297;1.529834;4.948268;-0.880209;1.574496;4.967522;-0.878775;1.585619;0.249982;-0.014523;0.249046;0.007358;0.007084;3.196280
14.37712;4.961414;-0.868810;1.528613;4.967339;-0.865228;1.583071;4.964935;-0.875685;1.565305;0.249948;-0.024417;0.270971;-0.050970;0.007724;2.102280
14.39364;4.961941;-0.856321;1.528584;4.964978;-0.863557;1.569127;4.958269;-0.863562;1.573890;0.250000;-0.000571;0.242554;0.076451;0.008118;2.595796
14.41170;4.962468;-0.843833;1.527972;4.958226;-0.851830;1.575065;4.952742;-0.844320;1.564038;0.249987;-0.012252;0.234631;0.023500;0.009738;2.066459
14.42423;4.963003;-0.831345;1.527892;4.952814;-0.833240;1.564571;4.963937;-0.833613;1.556740;0.250000;-0.001593;0.221599;0.010652;0.002453;1.652848
14.44077;4.963540;-0.818856;1.528365;4.964108;-0.820951;1.557846;4.980757;-0.809156;1.552557;0.249992;0.009450;0.253273;0.022131;0.019762;1.386112
14.46182;4.964070;-0.806369;1.529260;4.980959;-0.798313;1.551708;4.960680;-0.801289;1.556871;0.249972;0.017912;0.216900;-0.016970;0.006107;1.582007
14.48146;4.964589;-0.793880;1.529689;4.960850;-0.788405;1.558328;4.966977;-0.796920;1.550251;0.249994;0.008577;0.257708;0.029128;0.003866;1.178093
14.49896;4.965102;-0.781392;1.530580;4.967254;-0.784022;1.548313;4.972262;-0.779142;1.555864;0.249972;0.017819;0.258020;-0.038750;0.007505;1.448652
14.51650;4.965605;-0.768903;1.531188;4.972448;-0.766765;1.555674;4.977787;-0.767491;1.548275;0.249987;0.012160;0.247563;-0.003797;0.012263;0.978996
14.53353;4.966100;-0.756415;1.532308;4.978054;-0.755214;1.549726;4.966844;-0.750993;1.538385;0.249956;0.022404;0.245613;0.029032;0.005472;0.348158
14.55264;4.966581;-0.743929;1.533907;4.967230;-0.739174;1.537904;4.973120;-0.733600;1.531972;0.249911;0.031976;0.236504;-0.009618;0.012225;0.110874
14.56848;4.967041;-0.731444;1.535955;4.973619;-0.721390;1.527961;4.964145;-0.726354;1.527060;0.249854;0.040964;0.244397;-0.080213;0.005857;0.509642
14.58376;4.967476;-0.718961;1.538204;4.964562;-0.715900;1.534804;4.978708;-0.714455;1.537446;0.249824;0.044970;0.209232;0.154870;0.012101;0.043419
14.60228;4.967884;-0.706473;1.539981;4.979092;-0.702236;1.541266;4.975024;-0.710412;1.552624;0.249890;0.035549;0.244503;0.076410;0.008155;0.724407
14.62036;4.968269;-0.693980;1.540809;4.975224;-0.697982;1.556920;4.974567;-0.699624;1.558383;0.249976;0.016558;0.248648;0.085904;0.008457;1.006922
14.63940;4.968643;-0.681486;1.541286;4.974688;-0.686943;1.564113;4.980341;-0.700931;1.574338;0.249992;0.009541;0.253632;0.114597;0.022693;1.893741
14.65658;4.969012;-0.668992;1.540867;4.980290;-0.689607;1.576373;4.981909;-0.686130;1.587919;0.249994;-0.008388;0.226487;0.040697;0.021449;2.695921
14.66971;4.969386;-0.656500;1.539648;4.981718;-0.674388;1.586195;4.979673;-0.666794;1.593055;0.249948;-0.024366;0.234882;-0.034485;0.014553;3.059956
14.68677;4.969775;-0.644010;1.538098;4.979422;-0.655036;1.591279;4.967702;-0.631538;1.593108;0.249917;-0.031014;0.235215;-0.035513;0.012643;3.151862
14.70364;4.970184;-0.631522;1.536415;4.967482;-0.620394;1.587917;4.970287;-0.624460;1.570040;0.249902;-0.033656;0.222923;-0.103824;0.007062;1.926570
14.73526;4.970614;-0.619029;1.535982;4.970305;-0.612767;1.568386;4.969356;-0.609908;1.572577;0.249997;-0.005432;0.233864;-0.033068;0.009208;2.096732
14.76955;4.971049;-0.606537;1.535547;4.969328;-0.598464;1.573860;4.968852;-0.600217;1.574576;0.249993;-0.008692;0.228880;0.025671;0.006690;2.236164
14.80229;4.971489;-0.594045;1.534987;4.968796;-0.587608;1.575939;4.969171;-0.583418;1.562841;0.249989;-0.011210;0.252186;0.027253;0.010878;1.595906
14.82586;4.971937;-0.581553;1.535133;4.969276;-0.570870;1.561892;4.974096;-0.578000;1.552432;0.249999;0.002921;0.250951;-0.018975;0.004158;0.991140
14.84140;4.972382;-0.569063;1.535956;4.974295;-0.566259;1.555244;4.972000;-0.558999;1.548304;0.249976;0.016465;0.234858;0.056256;0.010070;0.707461
14.86064;4.972818;-0.556572;1.537004;4.972291;-0.546022;1.548434;4.979308;-0.540802;1.547179;0.249962;0.020947;0.259605;0.002610;0.017053;0.583027
14.87869;4.973240;-0.544082;1.538197;4.979577;-0.528519;1.550495;4.975944;-0.526301;1.551274;0.249951;0.023859;0.245714;0.066310;0.017985;0.749289
14.89473;4.973647;-0.531590;1.539107;4.976193;-0.512768;1.553439;4.977666;-0.512412;1.560221;0.249971;0.018203;0.270718;0.043294;0.019594;1.209742
14.91225;4.974043;-0.519096;1.539498;4.977827;-0.498616;1.558029;4.971214;-0.514784;1.551417;0.249995;0.007829;0.275951;-0.043843;0.005158;0.682908
14.92958;4.974435;-0.506604;1.540348;4.971410;-0.503917;1.553982;4.974302;-0.504798;1.559706;0.249975;0.016991;0.217382;0.051287;0.001810;1.109121
14.94710;4.974815;-0.494110;1.540733;4.974425;-0.492470;1.562065;4.977060;-0.493803;1.561589;0.249995;0.007707;0.246570;0.047193;0.002266;1.194939
14.96365;4.975191;-0.481616;1.541035;4.977198;-0.481936;1.556820;4.980468;-0.480997;1.543913;0.249997;0.006038;0.237353;-0.095365;0.005313;0.164890
14.98069;4.975563;-0.469124;1.542434;4.980783;-0.468551;1.547019;4.964416;-0.481761;1.554241;0.249932;0.027984;0.249014;0.062114;0.016850;0.676474
14.99570;4.975917;-0.456630;1.543038;4.964615;-0.470081;1.553302;4.972897;-0.460747;1.545209;0.249987;0.012077;0.233641;-0.018779;0.005106;0.124406
15.01175;4.976264;-0.444138;1.544275;4.973206;-0.448033;1.547703;4.990957;-0.450241;1.547092;0.249947;0.024749;0.254348;0.049866;0.015911;0.161360
15.02745;4.976595;-0.431645;1.545598;4.991229;-0.438314;1.548879;4.979739;-0.438810;1.568451;0.249939;0.026455;0.238606;0.035742;0.007825;1.309350
15.04556;4.976910;-0.419149;1.545671;4.979777;-0.426919;1.566817;4.989115;-0.428648;1.560254;0.250000;-0.001655;0.237822;-0.032678;0.015466;0.835542
15.05933;4.977224;-0.406653;1.546183;4.989258;-0.416005;1.558796;4.977720;-0.412699;1.541023;0.249991;0.010245;0.252888;-0.029162;0.006066;0.295640
15.07586;4.977532;-0.394161;1.547723;4.978106;-0.400132;1.539202;4.974280;-0.384681;1.542230;0.249918;0.030788;0.251462;-0.036418;0.010023;0.314680
15.09440;4.977820;-0.381668;1.549150;4.974627;-0.371517;1.546678;4.981378;-0.375833;1.537677;0.249929;0.028547;0.263364;0.088949;0.006834;0.657332
15.11057;4.978091;-0.369177;1.550929;4.981779;-0.363037;1.541230;4.987549;-0.365459;1.537211;0.249890;0.035586;0.256062;0.071059;0.010162;0.785973
15.12715;4.978339;-0.356685;1.552805;4.987923;-0.353008;1.544218;4.978131;-0.350954;1.529580;0.249878;0.037517;0.249130;0.140129;0.005735;1.330673
15.14338;4.978564;-0.344196;1.555033;4.978581;-0.338768;1.538134;4.970267;-0.342340;1.554208;0.249828;0.044555;0.243887;0.171064;0.008502;0.047245
15.16202;4.978761;-0.331698;1.556011;4.970493;-0.329101;1.553167;4.978675;-0.329754;1.535286;0.249985;0.013227;0.264823;-0.020827;0.001946;1.187437
15.17704;4.978945;-0.319206;1.557901;4.979100;-0.317649;1.536004;4.996857;-0.313166;1.549652;0.249876;0.037811;0.242235;0.014355;0.018902;0.472642
15.19357;4.979106;-0.306709;1.559134;4.997139;-0.299371;1.550998;4.988912;-0.298921;1.554597;0.249947;0.024663;0.275969;0.026915;0.012522;0.259972
15.21037;4.979252;-0.294211;1.559981;4.989128;-0.286111;1.553181;4.978189;-0.292230;1.559235;0.249975;0.016928;0.256251;-0.028314;0.002249;0.042737
15.22691;4.979387;-0.281713;1.560427;4.978301;-0.281045;1.562235;4.989127;-0.288458;1.562971;0.249993;0.008928;0.223722;0.060009;0.011847;0.145750
15.24345;4.979517;-0.269213;1.560773;4.989211;-0.276852;1.564078;4.992530;-0.277671;1.569341;0.249996;0.006923;0.232117;0.022151;0.015520;0.490887
15.25945;4.979642;-0.256714;1.560776;4.992557;-0.265589;1.567788;5.007240;-0.242652;1.572496;0.250000;0.000048;0.241648;-0.031065;0.030974;0.671532
15.27550;4.979768;-0.244215;1.560757;5.007209;-0.229543;1.573725;5.005592;-0.223883;1.580829;0.250000;-0.000383;0.262183;0.024570;0.032868;1.150063
15.29160;4.979893;-0.231716;1.560219;5.005488;-0.213740;1.581269;4.988922;-0.212475;1.589667;0.249990;-0.010755;0.202864;0.008797;0.021254;1.687246
15.31042;4.980025;-0.219219;1.558959;4.988717;-0.198831;1.581952;4.987715;-0.210047;1.587638;0.249945;-0.025195;0.272913;-0.154299;0.011970;1.643184
15.32945;4.980173;-0.206722;1.557807;4.987505;-0.197490;1.587483;4.991236;-0.197134;1.587143;0.249954;-0.023040;0.251167;-0.003106;0.014640;1.680804
15.34797;4.980335;-0.194226;1.556725;4.991064;-0.185224;1.583479;4.979933;-0.194724;1.581070;0.249959;-0.021639;0.238223;-0.073274;0.000641;1.394884
15.36599;4.980511;-0.181728;1.555877;4.979849;-0.183309;1.575247;4.973800;-0.187673;1.575494;0.249975;-0.016964;0.228306;-0.116460;0.008966;1.123984
15.38351;4.980698;-0.169230;1.555292;4.973742;-0.174848;1.575090;4.970787;-0.181873;1.574305;0.249988;-0.011698;0.256491;-0.008080;0.016065;1.089379
15.40029;4.980892;-0.156732;1.554743;4.970725;-0.168281;1.576468;4.986167;-0.162235;1.570997;0.249990;-0.010976;0.271840;0.043255;0.007623;0.931283
15.41841;4.981092;-0.144234;1.554570;4.986194;-0.151240;1.565696;4.973566;-0.137952;1.562086;0.249999;-0.003457;0.219896;-0.106032;0.009804;0.430585
15.43442;4.981295;-0.131735;1.554784;4.973669;-0.124660;1.563984;4.972264;-0.131623;1.560870;0.249998;0.004279;0.265850;0.037968;0.009032;0.348661
15.45085;4.981495;-0.119237;1.555056;4.972414;-0.119833;1.555181;4.983399;-0.134604;1.552090;0.249997;0.005426;0.235816;-0.113781;0.015484;0.169940
15.46688;4.981692;-0.106740;1.555984;4.983683;-0.121708;1.545429;4.987477;-0.116667;1.566001;0.249970;0.018568;0.257975;-0.133222;0.011489;0.573914
15.48442;4.981877;-0.094242;1.556125;4.987521;-0.105309;1.567847;4.989529;-0.107112;1.554427;0.249999;0.002818;0.227153;0.036920;0.014973;0.097312
15.49999;4.982060;-0.081744;1.556984;4.989716;-0.094013;1.558533;4.988263;-0.081171;1.562720;0.249974;0.017183;0.262014;0.082129;0.006229;0.328637
15.51765;4.982233;-0.069246;1.557330;4.988337;-0.069887;1.565686;4.980503;-0.059775;1.567360;0.249996;0.006920;0.225681;0.059327;0.009628;0.574674
15.53267;4.982401;-0.056747;1.557305;4.980544;-0.047507;1.567581;4.983448;-0.043348;1.572489;0.250000;-0.000500;0.245360;0.004410;0.013440;0.869983
15.55179;4.982570;-0.044248;1.557007;4.983428;-0.030776;1.572368;4.981032;-0.027174;1.565148;0.249997;-0.005970;0.251438;-0.002430;0.017143;0.466472
15.56762;4.982742;-0.031749;1.557119;4.981098;-0.014296;1.566118;4.979336;-0.023475;1.552403;0.250000;0.002250;0.257578;0.019404;0.008948;0.270194
15.58364;4.982913;-0.019252;1.557976;4.979523;-0.010634;1.559980;4.980404;-0.002504;1.579086;0.249975;0.017135;0.256847;0.151535;0.016935;1.209534
15.60168;4.983074;-0.006754;1.557583;4.980286;0.010013;1.581295;4.981772;0.002745;1.577218;0.249981;-0.014649;0.250350;0.044175;0.009588;1.125008
15.61825;4.983239;0.005745;1.556978;4.981717;0.012350;1.575746;4.978915;0.017433;1.567123;0.249987;-0.012083;0.192110;-0.029438;0.012463;0.581228
15.63585;4.983411;0.018243;1.556945;4.978951;0.029425;1.568563;4.978922;0.018169;1.572847;0.250000;-0.000670;0.239840;0.028801;0.004491;0.911142
15.65252;4.983585;0.030742;1.556568;4.978864;0.030917;1.577801;4.984837;0.030489;1.572048;0.249995;-0.007539;0.254959;0.099063;0.001278;0.886908
15.67006;4.983762;0.043241;1.556310;4.984852;0.041850;1.566856;4.994683;0.043786;1.566069;0.249998;-0.005163;0.227221;-0.103832;0.010934;0.559171
15.68607;4.983944;0.055739;1.556529;4.994770;0.056472;1.561875;4.975094;0.048050;1.570354;0.249998;0.004385;0.253730;-0.083886;0.011723;0.792102
15.70312;4.984122;0.068238;1.556254;4.975090;0.060607;1.571937;4.990154;0.055813;1.571357;0.249997;-0.005504;0.251134;0.031652;0.013811;0.865326
15.71864;4.984304;0.080736;1.556101;4.990167;0.068101;1.568146;4.983610;0.070125;1.565052;0.249999;-0.003062;0.245747;-0.064221;0.010634;0.512884
15.73621;4.984487;0.093235;1.556246;4.983682;0.082036;1.564413;4.981509;0.085148;1.558059;0.249999;0.002903;0.238227;-0.012785;0.008618;0.103897
15.75278;4.984669;0.105733;1.556784;4.981657;0.097533;1.559641;4.998190;0.108293;1.580861;0.249990;0.010770;0.247723;0.031639;0.013760;1.379461
15.76844;4.984844;0.118231;1.556158;4.998066;0.120384;1.581158;4.995174;0.104547;1.575171;0.249986;-0.012521;0.241840;0.005942;0.017146;1.089353
15.78598;4.985027;0.130730;1.555837;4.995140;0.117357;1.571684;4.997183;0.128911;1.539225;0.249996;-0.006433;0.256200;-0.069754;0.012291;0.951789
15.80404;4.985214;0.143222;1.556765;4.997600;0.142106;1.539170;4.985573;0.151957;1.528123;0.249880;0.037192;0.264030;-0.001095;0.008742;1.641075
15.82930;4.985389;0.155711;1.558943;4.986100;0.164976;1.532652;4.978268;0.156937;1.529779;0.249803;0.047637;0.260588;0.090588;0.007226;1.670982
15.84435;4.985537;0.168202;1.561135;4.978726;0.168513;1.532860;4.969913;0.163353;1.531777;0.249833;0.043836;0.231693;0.061615;0.016359;1.682111
15.86045;4.985658;0.180695;1.563103;4.970346;0.174688;1.533577;4.978404;0.170633;1.532493;0.249866;0.039359;0.226859;0.035993;0.012404;1.753818
15.87648;4.985754;0.193187;1.565133;4.978846;0.181837;1.530286;4.989174;0.195730;1.519653;0.249857;0.040598;0.224250;-0.044152;0.004262;2.605829
15.89351;4.985825;0.205672;1.568067;4.989798;0.208049;1.520769;4.993232;0.199715;1.517478;0.249701;0.058668;0.246689;0.022327;0.009505;2.898509
15.91054;4.985859;0.218155;1.571181;4.993877;0.212372;1.522152;4.981925;0.209898;1.525109;0.249663;0.062290;0.253483;0.093477;0.009146;2.639711
15.92834;4.985854;0.230644;1.573696;4.982456;0.221497;1.524867;4.985688;0.218070;1.520069;0.249780;0.050296;0.232224;-0.004855;0.012576;3.072576
15.94474;4.985818;0.243130;1.576560;4.986258;0.229685;1.523389;4.992152;0.228363;1.505740;0.249715;0.057281;0.232594;0.066403;0.016068;4.057666
15.95934;4.985746;0.255605;1.580365;4.992892;0.240222;1.511286;4.977429;0.261775;1.532766;0.249498;0.076094;0.237647;0.110907;0.010355;2.727209
15.97586;4.985627;0.268097;1.582919;4.977875;0.273842;1.535049;4.980644;0.272502;1.533797;0.249862;0.039921;0.241517;0.045668;0.006650;2.814474
15.99241;4.985475;0.280590;1.584894;4.981065;0.284254;1.536264;4.982599;0.276540;1.536599;0.249865;0.039486;0.235201;0.049327;0.004967;2.767049
16.00946;4.985299;0.293082;1.586724;4.982961;0.287561;1.539186;5.003413;0.304989;1.515616;0.249884;0.036615;0.220533;0.051739;0.021676;4.074219
16.02555;4.985100;0.305561;1.589805;5.004155;0.318487;1.516115;5.006739;0.300534;1.524838;0.249609;0.067089;0.270360;0.009979;0.022215;3.722363
16.04431;4.984863;0.318045;1.592649;5.007272;0.312540;1.527924;4.998770;0.317196;1.538026;0.249719;0.056871;0.240350;0.061732;0.013933;3.129673
16.06671;4.984590;0.330535;1.594599;4.999177;0.329675;1.538364;4.991795;0.322457;1.529933;0.249868;0.039010;0.249713;0.006774;0.010825;3.705083
16.08694;4.984293;0.343022;1.596946;4.992354;0.336659;1.533053;4.979423;0.344868;1.551173;0.249809;0.046931;0.284271;0.062406;0.005208;2.622570
16.10411;4.983966;0.355517;1.598042;4.979659;0.357710;1.553597;4.977804;0.344299;1.563413;0.249971;0.018243;0.256875;0.048481;0.012799;1.984132
16.12120;4.983625;0.368012;1.598199;4.977885;0.355992;1.564315;4.975340;0.360041;1.587139;0.249999;0.003140;0.233874;0.018048;0.011497;0.633721
16.13699;4.983283;0.380504;1.597106;4.975163;0.372137;1.583751;4.978805;0.371098;1.585076;0.249941;-0.025988;0.241945;-0.067754;0.010418;0.689252
16.15411;4.982954;0.392998;1.595975;4.978651;0.382053;1.584628;4.979887;0.379572;1.599997;0.249956;-0.022631;0.219125;-0.008965;0.013772;0.230463
16.17047;4.982640;0.405487;1.593961;4.979561;0.390507;1.601257;4.979619;0.401277;1.588453;0.249859;-0.040264;0.218807;0.025196;0.005181;0.315585
16.18856;4.982350;0.417980;1.592636;4.979391;0.413706;1.589777;4.983977;0.422891;1.597188;0.249939;-0.026507;0.248622;0.026479;0.005173;0.260819
16.20556;4.982077;0.430472;1.590843;4.983640;0.436535;1.593863;4.971657;0.433297;1.582404;0.249888;-0.035871;0.272961;-0.066495;0.010796;0.483463
16.22213;4.981827;0.442967;1.589774;4.971507;0.445406;1.584021;4.969291;0.448196;1.581283;0.249960;-0.021377;0.242215;0.032333;0.013583;0.486473
16.23966;4.981590;0.455463;1.588740;4.969188;0.458665;1.579983;4.975238;0.460413;1.585619;0.249963;-0.020680;0.209395;-0.026000;0.008052;0.178804
16.25621;4.981365;0.467959;1.587523;4.975057;0.473189;1.584435;4.964251;0.477700;1.583680;0.249949;-0.024333;0.255551;-0.023673;0.019693;0.220194
16.27273;4.981156;0.480454;1.586276;4.964112;0.489301;1.581894;4.965743;0.478478;1.584938;0.249946;-0.024946;0.232038;-0.035723;0.015539;0.076625
16.28835;4.980963;0.492950;1.584973;4.965563;0.491615;1.584018;4.959196;0.507534;1.579647;0.249941;-0.026062;0.262769;-0.018405;0.026201;0.305147
16.31071;4.980786;0.505446;1.583897;4.959102;0.519690;1.577432;4.967255;0.509151;1.592271;0.249960;-0.021520;0.243129;-0.044295;0.014028;0.479796
16.33027;4.980622;0.517940;1.582171;4.967015;0.520134;1.593185;4.978341;0.510061;1.594262;0.249897;-0.034519;0.219711;0.018280;0.008203;0.692792
16.34810;4.980480;0.530434;1.580473;4.978092;0.521002;1.592918;4.977043;0.523598;1.586352;0.249900;-0.033948;0.218888;-0.026882;0.007652;0.336835
16.36668;4.980359;0.542931;1.579232;4.976850;0.536903;1.584271;4.971935;0.549111;1.586041;0.249947;-0.024821;0.266132;-0.041634;0.010448;0.390107
16.38370;4.980254;0.555428;1.577939;4.971745;0.561207;1.586985;4.963263;0.557743;1.580234;0.249942;-0.025860;0.241944;0.018887;0.017148;0.131484
16.40138;4.980164;0.567926;1.576877;4.963134;0.570145;1.582148;4.974097;0.567646;1.568270;0.249961;-0.021249;0.248056;0.038282;0.006074;0.493136
16.41865;4.980088;0.580425;1.576678;4.974111;0.581378;1.571199;4.973735;0.581241;1.578280;0.249999;-0.003981;0.274643;0.058575;0.006405;0.091806
16.43827;4.980015;0.592924;1.575872;4.973649;0.594432;1.576405;4.968407;0.592993;1.584635;0.249977;-0.016113;0.263828;-0.037509;0.011608;0.502088
16.45636;4.979951;0.605421;1.574612;4.968211;0.606110;1.586797;4.980582;0.600979;1.582596;0.249945;-0.025209;0.262363;0.043227;0.004487;0.457486
16.47270;4.979904;0.617919;1.573639;4.980435;0.612762;1.583887;4.995260;0.621020;1.566724;0.249967;-0.019457;0.235671;0.025815;0.015667;0.396189
16.49037;4.979868;0.630419;1.573818;4.995306;0.633126;1.567249;5.000677;0.620132;1.575346;0.249999;0.003588;0.242118;0.010499;0.023213;0.087515
16.50746;4.979830;0.642919;1.573555;5.000643;0.631458;1.572218;4.995746;0.628715;1.585779;0.249998;-0.005274;0.226521;-0.062557;0.021332;0.700384
16.52420;4.979796;0.655417;1.572597;4.995570;0.642409;1.581562;4.979878;0.631584;1.582542;0.249968;-0.019146;0.273900;-0.084326;0.023833;0.569802
16.54128;4.979773;0.667916;1.571616;4.979728;0.644111;1.583000;4.983441;0.658084;1.584915;0.249967;-0.019623;0.250556;0.009149;0.010493;0.761989
16.56233;4.979763;0.680414;1.570540;4.983241;0.671352;1.586813;4.967869;0.695650;1.578291;0.249960;-0.021519;0.265385;0.037948;0.019329;0.444115
16.58138;4.979766;0.692912;1.569643;4.967785;0.706848;1.578389;4.961199;0.702250;1.595611;0.249972;-0.017952;0.223968;0.001955;0.020783;1.487912
16.59834;4.979781;0.705405;1.567612;4.960898;0.715009;1.593178;4.977129;0.705889;1.586824;0.249857;-0.040612;0.255243;-0.048667;0.002696;1.100783
16.61449;4.979821;0.717902;1.566331;4.976944;0.716988;1.588192;4.992599;0.718058;1.566469;0.249943;-0.025625;0.222001;0.027346;0.012779;0.007903
16.63366;4.979876;0.730402;1.566299;4.992654;0.731803;1.567145;4.992276;0.724739;1.565272;0.249999;0.003119;0.274916;0.013525;0.013632;0.058895
16.64657;4.979933;0.742902;1.566523;4.992363;0.736822;1.562035;4.980848;0.744350;1.551794;0.249998;0.004462;0.241654;-0.064731;0.001714;0.843865
16.66459;4.979986;0.755400;1.567393;4.981101;0.757408;1.551006;4.969010;0.757803;1.555766;0.249974;0.017402;0.261199;-0.015770;0.011236;0.666133
16.68340;4.980029;0.767900;1.567856;4.969200;0.770296;1.555451;4.963483;0.775246;1.561434;0.249993;0.009270;0.249896;-0.006312;0.018103;0.367982
16.70110;4.980065;0.780400;1.567899;4.963591;0.788386;1.563687;4.967223;0.776263;1.548766;0.250000;0.000863;0.262805;0.045069;0.013492;1.096265
16.71773;4.980102;0.792899;1.568756;4.967527;0.789746;1.547726;4.966537;0.780062;1.547750;0.249975;0.017125;0.269718;-0.020787;0.018675;1.203504
16.73275;4.980127;0.805397;1.569663;4.966845;0.793994;1.549748;4.967966;0.798257;1.552904;0.249971;0.018140;0.278708;0.039961;0.014102;0.960189
16.75166;4.980141;0.817896;1.570279;4.968201;0.812009;1.554512;4.975913;0.806504;1.555715;0.249987;0.012322;0.275076;0.032152;0.012152;0.834458
16.76628;4.980148;0.830396;1.570839;4.976125;0.819530;1.553360;4.962157;0.815854;1.548142;0.249989;0.011205;0.260559;-0.047083;0.023133;1.300438
