timestamp,anchor_id,range,sigma
32.8,2,10.8435,0.03
32.8,3,1.5728,0.03
32.82,0,11.038,0.03
32.82,1,15.4612,0.03
32.82,2,10.8864,0.03
32.82,3,1.5594,0.03
32.84,0,11.0545,0.03
32.84,1,15.4424,0.03
32.84,2,10.9379,0.03
32.84,3,1.5208,0.03
32.86,0,11.0263,0.03
32.86,1,15.4821,0.03
32.86,2,10.8902,0.03
32.86,3,1.4882,0.03
32.88,0,11.0423,0.03
32.88,1,15.4845,0.03
32.88,2,10.935,0.03
32.88,3,1.5257,0.03
32.9,0,11.0533,0.03
32.9,1,15.4886,0.03
32.9,2,10.933,0.03
32.9,3,1.4378,0.03
32.92,0,11.0181,0.03
32.92,1,15.5032,0.03
32.92,2,10.9885,0.03
32.92,3,1.4643,0.03
32.94,0,11.0691,0.03
32.94,1,15.4812,0.03
32.94,2,10.9665,0.03
32.94,3,1.4682,0.03
32.96,0,11.0764,0.03
32.96,1,15.527,0.03
32.96,2,10.9946,0.03
32.96,3,1.4715,0.03
32.98,0,11.027,0.03
32.98,1,15.543,0.03
32.98,2,11.0172,0.03
32.98,3,1.4387,0.03
33.0,0,11.0365,0.03
33.0,1,15.582,0.03
33.0,2,11.0596,0.03
33.0,3,1.4492,0.03
33.02,0,11.028,0.03
33.02,1,15.5407,0.03
33.02,2,11.05,0.03
33.02,3,1.4212,0.03
33.04,0,11.0033,0.03
33.04,1,15.5154,0.03
33.04,2,11.0439,0.03
33.04,3,1.4602,0.03
33.06,0,11.021,0.03
33.06,1,15.5492,0.03
33.06,2,11.0741,0.03
33.06,3,1.4612,0.03
33.08,0,10.953,0.03
33.08,1,15.4918,0.03
33.08,2,11.0668,0.03
33.08,3,1.4505,0.03
33.1,0,10.9487,0.03
33.1,1,15.4753,0.03
33.1,2,11.0326,0.03
33.1,3,1.4573,0.03
33.12,0,10.9696,0.03
33.12,1,15.4926,0.03
33.12,2,11.077,0.03
33.12,3,1.5116,0.03
33.14,0,10.9234,0.03
33.14,1,15.491,0.03
33.14,2,11.0375,0.03
33.14,3,1.5039,0.03
33.16,0,10.9043,0.03
33.16,1,15.4297,0.03
33.16,2,11.044,0.03
33.16,3,1.5429,0.03
33.18,0,10.8888,0.03
33.18,1,15.4136,0.03
33.18,2,11.0531,0.03
33.18,3,1.5404,0.03
33.2,0,10.8557,0.03
33.2,1,15.398,0.03
33.2,2,11.0699,0.03
33.2,3,1.5238,0.03
33.22,0,10.848,0.03
33.22,1,15.4507,0.03
33.22,2,11.0625,0.03
33.22,3,1.5582,0.03
33.24,0,10.8254,0.03
33.24,1,15.4168,0.03
33.24,2,11.0767,0.03
33.24,3,1.5623,0.03
33.26,0,10.8256,0.03
33.26,1,15.3562,0.03
33.26,2,11.0497,0.03
33.26,3,1.6016,0.03
33.28,0,10.7884,0.03
33.28,1,15.397,0.03
33.28,2,11.0596,0.03
33.28,3,1.604,0.03
33.3,0,10.796,0.03
33.3,1,15.3379,0.03
33.3,2,11.0736,0.03
33.3,3,1.6274,0.03
33.32,0,10.721,0.03
33.32,1,15.3345,0.03
33.32,2,11.0428,0.03
33.32,3,1.6586,0.03
33.34,0,10.7165,0.03
33.34,1,15.3307,0.03
33.34,2,11.087,0.03
33.34,3,1.6582,0.03
33.36,0,10.7252,0.03
33.36,1,15.3706,0.03
33.36,2,11.0889,0.03
33.36,3,1.644,0.03
33.38,0,10.706,0.03
33.38,1,15.3125,0.03
33.38,2,11.0896,0.03
33.38,3,1.6981,0.03
33.4,0,10.6948,0.03
33.4,1,15.3044,0.03
33.4,2,11.0784,0.03
33.4,3,1.6618,0.03
33.42,0,10.6472,0.03
33.42,1,15.3,0.03
33.42,2,11.0744,0.03
33.42,3,1.6984,0.03
33.44,0,10.6288,0.03
33.44,1,15.3185,0.03
33.44,2,11.0679,0.03
33.44,3,1.723,0.03
33.46,0,10.6073,0.03
33.46,1,15.2642,0.03
33.46,2,11.0885,0.03
33.46,3,1.7341,0.03
33.48,0,10.6103,0.03
33.48,1,15.2708,0.03
33.48,2,11.0795,0.03
33.48,3,1.7342,0.03
33.5,0,10.6178,0.03
33.5,1,15.2442,0.03
33.5,2,11.1217,0.03
33.5,3,1.747,0.03
33.52,0,10.5816,0.03
33.52,1,15.2314,0.03
33.52,2,11.1301,0.03
33.52,3,1.7514,0.03
33.54,0,10.5411,0.03
33.54,1,15.2077,0.03
33.54,2,11.0736,0.03
33.54,3,1.821,0.03
33.56,0,10.5635,0.03
33.56,1,15.2027,0.03
33.56,2,11.0978,0.03
33.56,3,1.8003,0.03
33.58,0,10.5196,0.03
33.58,1,15.252,0.03
33.58,2,11.1114,0.03
33.58,3,1.8347,0.03
33.6,0,10.4627,0.03
33.6,1,15.1604,0.03
33.6,2,11.0892,0.03
33.6,3,1.8729,0.03
33.62,0,10.4721,0.03
33.62,1,15.148,0.03
33.62,2,11.1165,0.03
33.62,3,1.8284,0.03
33.64,0,10.4486,0.03
33.64,1,15.1553,0.03
33.64,2,11.1287,0.03
33.64,3,1.8759,0.03
33.66,0,10.4524,0.03
33.66,1,15.1519,0.03
33.66,2,11.1401,0.03
33.66,3,1.8952,0.03
33.68,0,10.4204,0.03
33.68,1,15.1294,0.03
33.68,2,11.1107,0.03
33.68,3,1.9107,0.03
33.7,0,10.4342,0.03
33.7,1,15.1324,0.03
33.7,2,11.0984,0.03
33.7,3,1.928,0.03
33.72,0,10.4143,0.03
33.72,1,15.1395,0.03
33.72,2,11.1419,0.03
33.72,3,1.9468,0.03
33.74,0,10.3452,0.03
33.74,1,15.0804,0.03
33.74,2,11.1168,0.03
33.74,3,1.9395,0.03
33.76,0,10.3633,0.03
33.76,1,15.0642,0.03
33.76,2,11.1174,0.03
33.76,3,1.9693,0.03
33.78,0,10.3192,0.03
33.78,1,15.0734,0.03
33.78,2,11.1273,0.03
33.78,3,1.9837,0.03
33.8,0,10.3373,0.03
33.8,1,15.0487,0.03
33.8,2,11.1003,0.03
33.8,3,2.0136,0.03
33.82,0,10.3241,0.03
33.82,1,15.0281,0.03
33.82,2,11.1043,0.03
33.82,3,2.0264,0.03
33.84,0,10.289,0.03
33.84,1,15.082,0.03
33.84,2,11.1363,0.03
33.84,3,2.0351,0.03
33.86,0,10.2803,0.03
33.86,1,14.9976,0.03
33.86,2,11.1369,0.03
33.86,3,2.0352,0.03
33.88,0,10.2425,0.03
33.88,1,14.9644,0.03
33.88,2,11.126,0.03
33.88,3,2.0525,0.03
33.9,0,10.2273,0.03
33.9,1,14.9922,0.03
33.9,2,11.1648,0.03
33.9,3,2.0611,0.03
33.92,0,10.1909,0.03
33.92,1,14.9947,0.03
33.92,2,11.1589,0.03
33.92,3,2.0765,0.03
33.94,0,10.1636,0.03
33.94,1,14.9749,0.03
33.94,2,11.1327,0.03
33.94,3,2.0946,0.03
33.96,0,10.1675,0.03
33.96,1,14.9441,0.03
33.96,2,11.1466,0.03
33.96,3,2.1221,0.03
33.98,0,10.1733,0.03
33.98,1,14.9717,0.03
33.98,2,11.1206,0.03
33.98,3,2.1248,0.03
34.0,0,10.1423,0.03
34.0,1,14.9016,0.03
34.0,2,11.1435,0.03
34.0,3,2.1602,0.03
34.02,0,10.1257,0.03
34.02,1,14.9125,0.03
34.02,2,11.1605,0.03
34.02,3,2.2055,0.03
34.04,0,10.0934,0.03
34.04,1,14.9117,0.03
34.04,2,11.1944,0.03
34.04,3,2.1739,0.03
34.06,0,10.1031,0.03
34.06,1,14.8651,0.03
34.06,2,11.1558,0.03
34.06,3,2.1908,0.03
34.08,0,10.0193,0.03
34.08,1,14.8637,0.03
34.08,2,11.2046,0.03
34.08,3,2.1904,0.03
34.1,0,10.0692,0.03
34.1,1,14.8625,0.03
34.1,2,11.1715,0.03
34.1,3,2.2171,0.03
34.12,0,10.0025,0.03
34.12,1,14.861,0.03
34.12,2,11.201,0.03
34.12,3,2.254,0.03
34.14,0,10.0346,0.03
34.14,1,14.8383,0.03
34.14,2,11.2169,0.03
34.14,3,2.2604,0.03
34.16,0,10.0207,0.03
34.16,1,14.8489,0.03
34.16,2,11.1832,0.03
34.16,3,2.2561,0.03
34.18,0,9.9959,0.03
34.18,1,14.8219,0.03
34.18,2,11.1865,0.03
34.18,3,2.3153,0.03
34.2,0,9.9655,0.03
34.2,1,14.8127,0.03
34.2,2,11.1946,0.03
34.2,3,2.3674,0.03
34.22,0,9.9352,0.03
34.22,1,14.7741,0.03
34.22,2,11.1904,0.03
34.22,3,2.3429,0.03
34.24,0,9.9141,0.03
34.24,1,14.7776,0.03
34.24,2,11.2273,0.03
34.24,3,2.3102,0.03
34.26,0,9.9105,0.03
34.26,1,14.802,0.03
34.26,2,11.2108,0.03
34.26,3,2.3332,0.03
34.28,0,9.8856,0.03
34.28,1,14.7426,0.03
34.28,2,11.1985,0.03
34.28,3,2.3959,0.03
34.3,0,9.8658,0.03
34.3,1,14.748,0.03
34.3,2,11.2116,0.03
34.3,3,2.3559,0.03
34.32,0,9.8413,0.03
34.32,1,14.7144,0.03
34.32,2,11.2223,0.03
34.32,3,2.4169,0.03
34.34,0,9.809,0.03
34.34,1,14.7027,0.03
34.34,2,11.2091,0.03
34.34,3,2.4125,0.03
34.36,0,9.7893,0.03
34.36,1,14.6745,0.03
34.36,2,11.2452,0.03
34.36,3,2.4343,0.03
34.38,0,9.7745,0.03
34.38,1,14.7062,0.03
34.38,2,11.2154,0.03
34.38,3,2.4833,0.03
34.4,0,9.7801,0.03
34.4,1,14.67,0.03
34.4,2,11.2173,0.03
34.4,3,2.4764,0.03
34.42,0,9.7579,0.03
34.42,1,14.6588,0.03
34.42,2,11.2135,0.03
34.42,3,2.4881,0.03
34.44,0,9.7381,0.03
34.44,1,14.6679,0.03
34.44,2,11.2355,0.03
34.44,3,2.539,0.03
34.46,0,9.6966,0.03
34.46,1,14.6777,0.03
34.46,2,11.2423,0.03
34.46,3,2.5323,0.03
34.48,0,9.7058,0.03
34.48,1,14.6093,0.03
34.48,2,11.218,0.03
34.48,3,2.525,0.03
34.5,0,9.7203,0.03
34.5,1,14.6362,0.03
34.5,2,11.254,0.03
34.5,3,2.572,0.03
34.52,0,9.6575,0.03
34.52,1,14.5973,0.03
34.52,2,11.253,0.03
34.52,3,2.5704,0.03
34.54,0,9.6604,0.03
34.54,1,14.5655,0.03
34.54,2,11.2532,0.03
34.54,3,2.5975,0.03
34.56,0,9.6603,0.03
34.56,1,14.5796,0.03
34.56,2,11.2906,0.03
34.56,3,2.6486,0.03
34.58,0,9.6092,0.03
34.58,1,14.5769,0.03
34.58,2,11.2828,0.03
34.58,3,2.5884,0.03
34.6,0,9.604,0.03
34.6,1,14.5382,0.03
34.6,2,11.2662,0.03
34.6,3,2.6571,0.03
34.62,0,9.6168,0.03
34.62,1,14.5407,0.03
34.62,2,11.2799,0.03
34.62,3,2.6776,0.03
34.64,0,9.6152,0.03
34.64,1,14.5258,0.03
34.64,2,11.2721,0.03
34.64,3,2.689,0.03
34.66,0,9.5655,0.03
34.66,1,14.5283,0.03
34.66,2,11.2678,0.03
34.66,3,2.723,0.03
34.68,0,9.5167,0.03
34.68,1,14.5806,0.03
34.68,2,11.262,0.03
34.68,3,2.6957,0.03
34.7,0,9.4976,0.03
34.7,1,14.4985,0.03
34.7,2,11.3035,0.03
34.7,3,2.7289,0.03
34.72,0,9.5043,0.03
34.72,1,14.5145,0.03
34.72,2,11.2548,0.03
34.72,3,2.752,0.03
34.74,0,9.5191,0.03
34.74,1,14.4941,0.03
34.74,2,11.3041,0.03
34.74,3,2.7535,0.03
34.76,0,9.4814,0.03
34.76,1,14.454,0.03
34.76,2,11.2947,0.03
34.76,3,2.7836,0.03
34.78,0,9.4264,0.03
34.78,1,14.4835,0.03
34.78,2,11.2644,0.03
34.78,3,2.82,0.03
34.8,0,9.3902,0.03
34.8,1,14.4413,0.03
34.8,2,11.3109,0.03
34.8,3,2.8477,0.03
34.82,0,9.3995,0.03
34.82,1,14.4295,0.03
34.82,2,11.2797,0.03
34.82,3,2.8514,0.03
34.84,0,9.3944,0.03
34.84,1,14.4015,0.03
34.84,2,11.317,0.03
34.84,3,2.8395,0.03
34.86,0,9.3564,0.03
34.86,1,14.3637,0.03
34.86,2,11.3153,0.03
34.86,3,2.8507,0.03
34.88,0,9.3478,0.03
34.88,1,14.4303,0.03
34.88,2,11.3373,0.03
34.88,3,2.8798,0.03
34.9,0,9.3301,0.03
34.9,1,14.414,0.03
34.9,2,11.2962,0.03
34.9,3,2.9148,0.03
34.92,0,9.298,0.03
34.92,1,14.37,0.03
34.92,2,11.3162,0.03
34.92,3,2.9274,0.03
34.94,0,9.3108,0.03
34.94,1,14.3686,0.03
34.94,2,11.3102,0.03
34.94,3,2.9356,0.03
34.96,0,9.2742,0.03
34.96,1,14.3369,0.03
34.96,2,11.3363,0.03
34.96,3,2.984,0.03
34.98,0,9.306,0.03
34.98,1,14.3172,0.03
34.98,2,11.3377,0.03
34.98,3,3.0214,0.03
35.0,0,9.2122,0.03
35.0,1,14.3338,0.03
35.0,2,11.3333,0.03
35.0,3,2.9884,0.03
35.02,0,9.2554,0.03
35.02,1,14.3267,0.03
35.02,2,11.3632,0.03
35.02,3,2.9879,0.03
35.04,0,9.1732,0.03
35.04,1,14.3214,0.03
35.04,2,11.3941,0.03
35.04,3,3.042,0.03
35.06,0,9.1899,0.03
35.06,1,14.2709,0.03
35.06,2,11.3217,0.03
35.06,3,3.0379,0.03
35.08,0,9.1438,0.03
35.08,1,14.2529,0.03
35.08,2,11.3561,0.03
35.08,3,3.0571,0.03
35.1,0,9.1131,0.03
35.1,1,14.2779,0.03
35.1,2,11.3537,0.03
35.1,3,3.0758,0.03
35.12,0,9.1342,0.03
35.12,1,14.2446,0.03
35.12,2,11.4012,0.03
35.12,3,3.1212,0.03
35.14,0,9.133,0.03
35.14,1,14.2282,0.03
35.14,2,11.3734,0.03
35.14,3,3.0878,0.03
35.16,0,9.1314,0.03
35.16,1,14.252,0.03
35.16,2,11.3911,0.03
35.16,3,3.1453,0.03
35.18,0,9.0561,0.03
35.18,1,14.2327,0.03
35.18,2,11.3585,0.03
35.18,3,3.1308,0.03
35.2,0,9.0392,0.03
35.2,1,14.2053,0.03
35.2,2,11.4125,0.03
35.2,3,3.1668,0.03
35.22,0,9.0721,0.03
35.22,1,14.2195,0.03
35.22,2,11.3863,0.03
35.22,3,3.2229,0.03
35.24,0,9.0317,0.03
35.24,1,14.2002,0.03
35.24,2,11.4295,0.03
35.24,3,3.1879,0.03
35.26,0,9.023,0.03
35.26,1,14.1456,0.03
35.26,2,11.4123,0.03
35.26,3,3.2012,0.03
35.28,0,9.0159,0.03
35.28,1,14.1486,0.03
35.28,2,11.4174,0.03
35.28,3,3.2595,0.03
35.3,0,8.9384,0.03
35.3,1,14.1214,0.03
35.3,2,11.3823,0.03
35.3,3,3.2457,0.03
35.32,0,8.9459,0.03
35.32,1,14.1442,0.03
35.32,2,11.4711,0.03
35.32,3,3.2419,0.03
35.34,0,8.9054,0.03
35.34,1,14.1066,0.03
35.34,2,11.4313,0.03
35.34,3,3.2982,0.03
35.36,0,8.955,0.03
35.36,1,14.1176,0.03
35.36,2,11.4456,0.03
35.36,3,3.2936,0.03
35.38,0,8.8819,0.03
35.38,1,14.1061,0.03
35.38,2,11.4264,0.03
35.38,3,3.307,0.03
35.4,0,8.8819,0.03
35.4,1,14.1132,0.03
35.4,2,11.4709,0.03
35.4,3,3.338,0.03
35.42,0,8.8587,0.03
35.42,1,14.0967,0.03
35.42,2,11.4762,0.03
35.42,3,3.358,0.03
35.44,0,8.8338,0.03
35.44,1,14.0536,0.03
35.44,2,11.4303,0.03
35.44,3,3.3867,0.03
35.46,0,8.8092,0.03
35.46,1,14.0861,0.03
35.46,2,11.4677,0.03
35.46,3,3.3818,0.03
35.48,0,8.754,0.03
35.48,1,14.0327,0.03
35.48,2,11.4701,0.03
35.48,3,3.3961,0.03
35.5,0,8.7764,0.03
35.5,1,14.0359,0.03
35.5,2,11.4691,0.03
35.5,3,3.4089,0.03
35.52,0,8.7704,0.03
35.52,1,14.0218,0.03
35.52,2,11.4796,0.03
35.52,3,3.4531,0.03
35.54,0,8.7451,0.03
35.54,1,13.9968,0.03
35.54,2,11.4957,0.03
35.54,3,3.4324,0.03
35.56,0,8.7218,0.03
35.56,1,13.9731,0.03
35.56,2,11.5145,0.03
35.56,3,3.5093,0.03
35.58,0,8.6877,0.03
35.58,1,14.0047,0.03
35.58,2,11.4912,0.03
35.58,3,3.5333,0.03
35.6,0,8.7065,0.03
35.6,1,13.9964,0.03
35.6,2,11.4914,0.03
35.6,3,3.5281,0.03
35.62,0,8.7065,0.03
35.62,1,13.9712,0.03
35.62,2,11.4883,0.03
35.62,3,3.4982,0.03
35.64,0,8.6599,0.03
35.64,1,13.9744,0.03
35.64,2,11.535,0.03
35.64,3,3.5269,0.03
35.66,0,8.6501,0.03
35.66,1,13.9577,0.03
35.66,2,11.5436,0.03
35.66,3,3.5551,0.03
35.68,0,8.6421,0.03
35.68,1,13.9576,0.03
35.68,2,11.5063,0.03
35.68,3,3.5846,0.03
35.7,0,8.602,0.03
35.7,1,13.92,0.03
35.7,2,11.5699,0.03
35.7,3,3.6036,0.03
35.72,0,8.5958,0.03
35.72,1,13.9113,0.03
35.72,2,11.5227,0.03
35.72,3,3.6164,0.03
35.74,0,8.5773,0.03
35.74,1,13.905,0.03
35.74,2,11.5475,0.03
35.74,3,3.6172,0.03
35.76,0,8.5111,0.03
35.76,1,13.9115,0.03
35.76,2,11.5865,0.03
35.76,3,3.6791,0.03
35.78,0,8.5444,0.03
35.78,1,13.8825,0.03
35.78,2,11.5476,0.03
35.78,3,3.6305,0.03
35.8,0,8.4899,0.03
35.8,1,13.9003,0.03
35.8,2,11.5537,0.03
35.8,3,3.7022,0.03
35.82,0,8.4969,0.03
35.82,1,13.8391,0.03
35.82,2,11.5347,0.03
35.82,3,3.6612,0.03
35.84,0,8.4753,0.03
35.84,1,13.854,0.03
35.84,2,11.5652,0.03
35.84,3,3.7218,0.03
35.86,0,8.4831,0.03
35.86,1,13.8296,0.03
35.86,2,11.5829,0.03
35.86,3,3.7041,0.03
35.88,0,8.4488,0.03
35.88,1,13.8345,0.03
35.88,2,11.6015,0.03
35.88,3,3.7634,0.03
35.9,0,8.4678,0.03
35.9,1,13.8352,0.03
35.9,2,11.6081,0.03
35.9,3,3.7898,0.03
35.92,0,8.4267,0.03
35.92,1,13.8507,0.03
35.92,2,11.5746,0.03
35.92,3,3.8249,0.03
35.94,0,8.4382,0.03
35.94,1,13.8159,0.03
35.94,2,11.6475,0.03
35.94,3,3.7934,0.03
35.96,0,8.3706,0.03
35.96,1,13.7861,0.03
35.96,2,11.5992,0.03
35.96,3,3.8437,0.03
35.98,0,8.3811,0.03
35.98,1,13.7476,0.03
35.98,2,11.6137,0.03
35.98,3,3.886,0.03
36.0,0,8.3597,0.03
36.0,1,13.7889,0.03
36.0,2,11.6149,0.03
36.0,3,3.8349,0.03
36.02,0,8.337,0.03
36.02,1,13.7538,0.03
36.02,2,11.6259,0.03
36.02,3,3.8524,0.03
36.04,0,8.2872,0.03
36.04,1,13.7554,0.03
36.04,2,11.6432,0.03
36.04,3,3.8654,0.03
36.06,0,8.2767,0.03
36.06,1,13.7535,0.03
36.06,2,11.606,0.03
36.06,3,3.9093,0.03
36.08,0,8.2282,0.03
36.08,1,13.725,0.03
36.08,2,11.6802,0.03
36.08,3,3.8929,0.03
36.1,0,8.2415,0.03
36.1,1,13.7094,0.03
36.1,2,11.6454,0.03
36.1,3,3.9632,0.03
36.12,0,8.2519,0.03
36.12,1,13.6847,0.03
36.12,2,11.6176,0.03
36.12,3,3.972,0.03
36.14,0,8.209,0.03
36.14,1,13.695,0.03
36.14,2,11.6544,0.03
36.14,3,3.9549,0.03
36.16,0,8.1803,0.03
36.16,1,13.6493,0.03
36.16,2,11.6864,0.03
36.16,3,4.0164,0.03
36.18,0,8.1856,0.03
36.18,1,13.6783,0.03
36.18,2,11.6594,0.03
36.18,3,4.0074,0.03
36.2,0,8.115,0.03
36.2,1,13.6473,0.03
36.2,2,11.6617,0.03
36.2,3,4.0395,0.03
36.22,0,8.1867,0.03
36.22,1,13.6523,0.03
36.22,2,11.6736,0.03
36.22,3,4.0794,0.03
36.24,0,8.1075,0.03
36.24,1,13.6175,0.03
36.24,2,11.6769,0.03
36.24,3,4.0806,0.03
36.26,0,8.1137,0.03
36.26,1,13.633,0.03
36.26,2,11.6981,0.03
36.26,3,4.0793,0.03
36.28,0,8.0934,0.03
36.28,1,13.6422,0.03
36.28,2,11.6837,0.03
36.28,3,4.0947,0.03
36.3,0,8.0778,0.03
36.3,1,13.598,0.03
36.3,2,11.7429,0.03
36.3,3,4.1089,0.03
36.32,0,8.033,0.03
36.32,1,13.5939,0.03
36.32,2,11.686,0.03
36.32,3,4.157,0.03
36.34,0,8.0501,0.03
36.34,1,13.5897,0.03
36.34,2,11.7381,0.03
36.34,3,4.1426,0.03
36.36,0,8.0259,0.03
36.36,1,13.5691,0.03
36.36,2,11.748,0.03
36.36,3,4.1708,0.03
36.38,0,8.0121,0.03
36.38,1,13.5869,0.03
36.38,2,11.7542,0.03
36.38,3,4.1972,0.03
36.4,0,7.967,0.03
36.4,1,13.548,0.03
36.4,2,11.7137,0.03
36.4,3,4.2227,0.03
36.42,0,7.946,0.03
36.42,1,13.5111,0.03
36.42,2,11.7353,0.03
36.42,3,4.2156,0.03
36.44,0,7.9521,0.03
36.44,1,13.545,0.03
36.44,2,11.7536,0.03
36.44,3,4.2556,0.03
36.46,0,7.9151,0.03
36.46,1,13.538,0.03
36.46,2,11.7708,0.03
36.46,3,4.2309,0.03
36.48,0,7.9155,0.03
36.48,1,13.5188,0.03
36.48,2,11.7737,0.03
36.48,3,4.2873,0.03
36.5,0,7.8589,0.03
36.5,1,13.5084,0.03
36.5,2,11.7804,0.03
36.5,3,4.3018,0.03
36.52,0,7.8841,0.03
36.52,1,13.4709,0.03
36.52,2,11.7833,0.03
36.52,3,4.3165,0.03
36.54,0,7.8559,0.03
36.54,1,13.4349,0.03
36.54,2,11.7925,0.03
36.54,3,4.3464,0.03
36.56,0,7.8399,0.03
36.56,1,13.4566,0.03
36.56,2,11.7445,0.03
36.56,3,4.369,0.03
36.58,0,7.8186,0.03
36.58,1,13.4419,0.03
36.58,2,11.7581,0.03
36.58,3,4.3708,0.03
36.6,0,7.7754,0.03
36.6,1,13.4551,0.03
36.6,2,11.8339,0.03
36.6,3,4.4023,0.03
36.62,0,7.7514,0.03
36.62,1,13.4584,0.03
36.62,2,11.8248,0.03
36.62,3,4.41,0.03
36.64,0,7.7685,0.03
36.64,1,13.402,0.03
36.64,2,11.8253,0.03
36.64,3,4.4303,0.03
36.66,0,7.7762,0.03
36.66,1,13.4081,0.03
36.66,2,11.8252,0.03
36.66,3,4.4086,0.03
36.68,0,7.7172,0.03
36.68,1,13.4321,0.03
36.68,2,11.8145,0.03
36.68,3,4.4412,0.03
36.7,0,7.7012,0.03
36.7,1,13.3921,0.03
36.7,2,11.8181,0.03
36.7,3,4.4613,0.03
36.72,0,7.6924,0.03
36.72,1,13.3811,0.03
36.72,2,11.8189,0.03
36.72,3,4.5082,0.03
36.74,0,7.6925,0.03
36.74,1,13.3856,0.03
36.74,2,11.8191,0.03
36.74,3,4.5275,0.03
36.76,0,7.6425,0.03
36.76,1,13.3325,0.03
36.76,2,11.8388,0.03
36.76,3,4.5348,0.03
36.78,0,7.6169,0.03
36.78,1,13.3648,0.03
36.78,2,11.8726,0.03
36.78,3,4.5793,0.03
36.8,0,7.6092,0.03
36.8,1,13.3157,0.03
36.8,2,11.8531,0.03
36.8,3,4.5438,0.03
36.82,0,7.5876,0.03
36.82,1,13.3414,0.03
36.82,2,11.9037,0.03
36.82,3,4.588,0.03
36.84,0,7.6067,0.03
36.84,1,13.2898,0.03
36.84,2,11.8739,0.03
36.84,3,4.6228,0.03
36.86,0,7.5672,0.03
36.86,1,13.2891,0.03
36.86,2,11.8803,0.03
36.86,3,4.5989,0.03
36.88,0,7.518,0.03
36.88,1,13.3056,0.03
36.88,2,11.9097,0.03
36.88,3,4.6196,0.03
36.9,0,7.5093,0.03
36.9,1,13.3131,0.03
36.9,2,11.9016,0.03
36.9,3,4.6631,0.03
36.92,0,7.4957,0.03
36.92,1,13.2887,0.03
36.92,2,11.9026,0.03
36.92,3,4.6479,0.03
36.94,0,7.4593,0.03
36.94,1,13.2957,0.03
36.94,2,11.9206,0.03
36.94,3,4.6725,0.03
36.96,0,7.4656,0.03
36.96,1,13.2822,0.03
36.96,2,11.9229,0.03
36.96,3,4.7288,0.03
36.98,0,7.4538,0.03
36.98,1,13.2297,0.03
36.98,2,11.9239,0.03
36.98,3,4.7414,0.03
37.0,0,7.4098,0.03
37.0,1,13.2403,0.03
37.0,2,11.8978,0.03
37.0,3,4.7638,0.03
37.02,0,7.4304,0.03
37.02,1,13.2387,0.03
37.02,2,11.9274,0.03
37.02,3,4.7608,0.03
37.04,0,7.3601,0.03
37.04,1,13.1874,0.03
37.04,2,11.9453,0.03
37.04,3,4.7495,0.03
37.06,0,7.3658,0.03
37.06,1,13.2053,0.03
37.06,2,11.9738,0.03
37.06,3,4.7786,0.03
37.08,0,7.3785,0.03
37.08,1,13.1958,0.03
37.08,2,11.9699,0.03
37.08,3,4.8312,0.03
37.1,0,7.3337,0.03
37.1,1,13.1848,0.03
37.1,2,11.9784,0.03
37.1,3,4.7579,0.03
37.12,0,7.3209,0.03
37.12,1,13.2194,0.03
37.12,2,11.9683,0.03
37.12,3,4.8677,0.03
37.14,0,7.3207,0.03
37.14,1,13.1666,0.03
37.14,2,11.9967,0.03
37.14,3,4.8593,0.03
37.16,0,7.296,0.03
37.16,1,13.1826,0.03
37.16,2,11.9704,0.03
37.16,3,4.872,0.03
37.18,0,7.2515,0.03
37.18,1,13.1721,0.03
37.18,2,12.0147,0.03
37.18,3,4.8854,0.03
37.2,0,7.2934,0.03
37.2,1,13.1716,0.03
37.2,2,12.0003,0.03
37.2,3,4.9313,0.03
37.22,0,7.2358,0.03
37.22,1,13.1251,0.03
37.22,2,12.0319,0.03
37.22,3,4.9407,0.03
37.24,0,7.2203,0.03
37.24,1,13.0829,0.03
37.24,2,12.0509,0.03
37.24,3,4.9401,0.03
37.26,0,7.1923,0.03
37.26,1,13.1104,0.03
37.26,2,12.0434,0.03
37.26,3,4.9443,0.03
37.28,0,7.1342,0.03
37.28,1,13.0988,0.03
37.28,2,12.0384,0.03
37.28,3,4.9975,0.03
37.3,0,7.1638,0.03
37.3,1,13.088,0.03
37.3,2,12.0765,0.03
37.3,3,5.0038,0.03
37.32,0,7.1434,0.03
37.32,1,13.0642,0.03
37.32,2,12.0644,0.03
37.32,3,5.0317,0.03
37.34,0,7.1106,0.03
37.34,1,13.0696,0.03
37.34,2,12.0574,0.03
37.34,3,5.0303,0.03
37.36,0,7.1299,0.03
37.36,1,13.0046,0.03
37.36,2,12.028,0.03
37.36,3,5.0379,0.03
37.38,0,7.1143,0.03
37.38,1,13.0471,0.03
37.38,2,12.0772,0.03
37.38,3,5.0778,0.03
37.4,0,7.069,0.03
37.4,1,13.0441,0.03
37.4,2,12.0559,0.03
37.4,3,5.1175,0.03
37.42,0,7.0579,0.03
37.42,1,13.0547,0.03
37.42,2,12.0594,0.03
37.42,3,5.1162,0.03
37.44,0,7.0317,0.03
37.44,1,13.0428,0.03
37.44,2,12.1185,0.03
37.44,3,5.091,0.03
37.46,0,7.0228,0.03
37.46,1,13.0285,0.03
37.46,2,12.123,0.03
37.46,3,5.1726,0.03
37.48,0,7.0086,0.03
37.48,1,12.9972,0.03
37.48,2,12.1041,0.03
37.48,3,5.1402,0.03
37.5,0,6.9818,0.03
